73 11032 46122
35 2479 375.839996338 -145.720001221
52 2479 -226.300003052 -131.470001221
62 2479 -283.820007324 -124.089996338
9 2480 204.100006104 -68.6900024414
14 2480 225.460006714 -76.5700073242
54 2480 -366.829986572 -99.390007019
9 2481 234.479995728 -68.4199829102
12 2481 285.420013428 -83.25
14 2481 258.399993896 -75.9899902344
67 2481 -362.839996338 -85.5999832153
9 2482 -228.979995728 -69.5399780273
12 2482 -319.059997559 -88.1200027466
14 2482 -268.619995117 -78.200012207
18 2482 294.850006104 -84.2800292969
24 2482 245.979995728 -85.4600219727
9 2483 205.570007324 -71.1900024414
12 2483 253.160003662 -88.7800292969
14 2483 227.580001831 -80.2299804688
15 2483 284.640014648 -98.640007019
17 2483 390.220001221 -134.13999939
49 2483 -273.489990234 -110.930000305
52 2483 -163.059997559 -122.13999939
53 2483 -7.26998901367 -137.13999939
58 2483 -92.0199890137 -129.100006104
61 2483 -321.510009766 -105.489997864
62 2483 -222.190002441 -116.620002747
9 2484 228.279998779 -73.8099975586
12 2484 279.579986572 -90.6699829102
14 2484 252.029998779 -82.109992981
15 2484 313.839996338 -101.930000305
20 2484 359.25 -115.169998169
54 2484 -334.230010986 -98.5
67 2484 -369.220001221 -94.4799804688
72 2484 -401.929992676 -91.2700195312
9 2485 -220.350006104 -78.0100097656
14 2485 -257.779998779 -87.9199829102
9 2486 -25.1599998474 -78.5200195312
12 2486 -39.2200012207 -93.1200027466
15 2486 -48.1499900818 -102.790000916
17 2486 -76.1499862671 -127.86000061
20 2486 -60.579990387 -113.470001221
38 2486 -161.399993896 -209.539993286
9 2487 -25.1599998474 -78.5200195312
12 2487 -39.2200012207 -93.1200027466
15 2487 -48.1499900818 -102.790000916
17 2487 -76.1499862671 -127.86000061
20 2487 -60.579990387 -113.470001221
9 2488 -92.299987793 -83.0700073242
12 2488 -141.259994507 -108.870002747
15 2488 -178.509994507 -129.820007324
20 2488 -240.380004883 -160.339996338
37 2488 112.599998474 -205.690002441
9 2489 -222.580001831 -83.7299804688
14 2489 -260.880004883 -94.7299804688
18 2489 304.470001221 -103.690002441
19 2489 353.049987793 -100.709999084
9 2490 -205.690002441 -90.109992981
14 2490 -248.259994507 -105.220001221
9 2491 60.3900108337 -92.1900024414
12 2491 65.950012207 -112.370002747
14 2491 62.3500099182 -100.150001526
9 2492 284.609985352 -94.6900024414
14 2492 325.970001221 -109.099998474
72 2492 -322.720001221 -102.510002136
9 2493 236.259994507 -96.4899902344
12 2493 310.940002441 -127.870002747
15 2493 369.399993896 -152.279998779
49 2493 -167.270004272 -146.929992676
54 2493 -288.630004883 -131.589996338
62 2493 -95.5299987793 -157.220001221
67 2493 -337.279998779 -124.349998474
72 2493 -381.299987793 -118.330001831
9 2494 236.259994507 -96.4899902344
12 2494 310.940002441 -127.870002747
9 2495 245.88999939 -96.4299926758
12 2495 326.899993896 -128.669998169
54 2495 -273.609985352 -127.669998169
61 2495 -216.479995728 -134.169998169
67 2495 -322.890014648 -120.900001526
72 2495 -368.190002441 -115.11000061
9 2496 -240.520004272 -102.059997559
14 2496 -297.630004883 -124.010002136
9 2497 -258.410003662 -105.069999695
14 2497 -321.489990234 -127.449996948
9 2498 -97.9599914551 -116.309997559
14 2498 -120.5 -134.039993286
9 2499 -166.38999939 -118.269996643
12 2499 -313.019989014 -193.11000061
24 2499 254.429992676 -188.350006104
9 2500 314.709991455 -127.180000305
14 2500 385.75 -155.979995728
9 2501 -176.059997559 -134.740005493
12 2501 -341.269989014 -226.509994507
9 2502 -173.729995728 -186.970001221
14 2502 -198.410003662 -208.850006104
9 2503 -216.380004883 469.920013428
14 2503 -246.429992676 530.440002441
9 2504 -249.479995728 446.5
14 2504 -284.709991455 505.779998779
9 2505 -238.820007324 438.390014648
14 2505 -272.649993896 496.059997559
9 2506 -152.919998169 433.890014648
12 2506 -203.529998779 559.929992676
14 2506 -175.070007324 489.420013428
9 2507 -150.949996948 363.459991455
12 2507 -192.899993896 451.220001221
14 2507 -169.559997559 402.049987793
15 2507 -221.300003052 506.660003662
9 2508 -222.570007324 351.869995117
14 2508 -252.100006104 395.769989014
9 2509 -157.86000061 323.880004883
14 2509 -178.929992676 362.380004883
9 2510 -75.1600036621 198.11000061
12 2510 -90.2300109863 224
14 2510 -82.299987793 210.220001221
15 2510 -98.1000137329 237.419998169
9 2511 -249.149993896 112.930000305
12 2511 -313.739990234 141.649993896
18 2511 284.739990234 127.050003052
19 2511 318.160003662 122.980003357
23 2511 354.040008545 119.099998474
24 2511 250.449996948 132.039993286
9 2512 -264.260009766 110.400001526
12 2512 -332.200012207 137.660003662
14 2512 -295.380004883 121.370002747
15 2512 -376.160003662 154.710006714
9 2513 316.910003662 36.8599891663
12 2513 369.059997559 45.6300010681
14 2513 342.160003662 40.5100097656
15 2513 399.760009766 50.6799888611
49 2513 -219.619995117 44.0200195312
52 2513 -169.350006104 48.0800209045
53 2513 -108.910003662 54.2700195312
54 2513 -266.429992676 38.75
55 2513 -75.6900024414 57.2399902344
58 2513 -140.080001831 51.1899986267
59 2513 -39.7300109863 61.9500083923
61 2513 -243.410003662 41.7600097656
62 2513 -194.869995117 45.6400108337
67 2513 -287.890014648 37.1500205994
68 2513 0.910003721714 66.2199707031
69 2513 153.009994507 79.2200012207
71 2513 101.800003052 76.0599975586
9 2514 311.309997559 36.0499916077
12 2514 361.809997559 44.3400306702
14 2514 335.390014648 39.4799804688
15 2514 391.730010986 49.3400306702
49 2514 -225.589996338 43.6899986267
52 2514 -176.11000061 47.6300010681
53 2514 -116.63999939 53.7399902344
54 2514 -271.570007324 38.289981842
55 2514 -83.7600097656 56.710018158
58 2514 -147.220001221 50.7399902344
59 2514 -48.4399986267 61.4099693298
61 2514 -249.350006104 41.3699989319
62 2514 -201.149993896 45.1799888611
66 2514 38.1300010681 70.6699829102
68 2514 -8.44000244141 65.5599975586
69 2514 141.009994507 78.2799987793
71 2514 90.859992981 75.2200012207
72 2514 -314.420013428 34.9099693298
9 2515 -298.309997559 31.5700092316
14 2515 -342.220001221 36.1699790955
18 2515 226.490005493 29.7600097656
23 2515 303.320007324 26.0800209045
27 2515 148.839996338 33.1099891663
31 2515 59.920009613 37.1300010681
32 2515 -28.1000099182 42.4699707031
37 2515 17.6499900818 41.9799804688
40 2515 -181.880004883 53.039981842
41 2515 -129.970001221 48.6599693298
44 2515 -77.0400085449 47.9000205994
57 2515 -333.059997559 56.9399986267
9 2516 -268.059997559 27.3499794006
12 2516 -345.899993896 36.8300209045
14 2516 -303.470001221 30.8099994659
31 2516 103.480003357 37.4399986267
65 2516 -320.899993896 55.2299804688
9 2517 -149.259994507 9.70001220703
12 2517 -175.369995117 12.7700195312
9 2518 -164.25 -4.70001220703
12 2518 -195.820007324 -3.14001488686
17 2518 -262.140014648 -0.119995102286
20 2518 -237.220001221 -1.40997302532
25 2518 330.220001221 -1.80999803543
27 2518 366.709991455 -5.16998291016
31 2518 302.299987793 -1.92999303341
32 2518 235.089996338 0.950012207031
35 2518 -290.910003662 2.34997606277
37 2518 271.630004883 0.280029296875
41 2518 170.710006714 1.41998302937
46 2518 103.769996643 2.48998999596
57 2518 37.4299888611 3.54998803139
9 2519 245.779998779 -39.2600097656
12 2519 272.369995117 -43.460018158
14 2519 259.200012207 -41.6300010681
15 2519 287.119995117 -45.710018158
17 2519 320.839996338 -48.7199707031
20 2519 302.890014648 -46.7000083923
33 2519 364.230010986 -55.289981842
35 2519 340.600006104 -51.75
38 2519 392.779998779 -57.6199989319
49 2519 -326.959991455 -46.8400306702
52 2519 -290.839996338 -49.0700111389
53 2519 -247.75 -49.5200195312
54 2519 -360.369995117 -47.0700111389
58 2519 -270.459991455 -48.9099693298
61 2519 -344.019989014 -46.6300010681
62 2519 -309.649993896 -48.210018158
67 2519 -376.559997559 -45.9899902344
69 2519 -61.3599891663 -51.1099891663
71 2519 -95.3200073242 -49.0200195312
72 2519 -392.269989014 -45.5100097656
9 2520 321.450012207 -47.8100013733
12 2520 371.309997559 -54.8699989319
14 2520 345.510009766 -51.1599693298
52 2520 -175.740005493 -51.3699989319
53 2520 -120.709999084 -52.460018158
54 2520 -265.260009766 -49.4899902344
58 2520 -149.550003052 -51.25
61 2520 -244.220001221 -48.9299888611
68 2520 -20.4599895477 -51.6899986267
72 2520 -305.609985352 -47.4500083923
9 2521 166.600006104 -60.5
12 2521 195.119995117 -73.5200195312
14 2521 180.220001221 -66.5
9 2522 190.11000061 -74.5599975586
12 2522 231.600006104 -91.700012207
14 2522 209.38999939 -83.0700073242
15 2522 259.429992676 -102.949996948
17 2522 348.510009766 -137.399993896
20 2522 296.640014648 -116.980003357
49 2522 -304.619995117 -123.559997559
52 2522 -194.479995728 -138.339996338
53 2522 -38.0900001526 -157.300003052
54 2522 -393.040008545 -112.75
55 2522 60.4700012207 -169.630004883
58 2522 -123.38999939 -146.779998779
61 2522 -351.510009766 -117.38999939
62 2522 -253.600006104 -130.940002441
9 2523 -90.6600036621 -77.9099731445
14 2523 -110.620002747 -89.700012207
9 2524 -259.980010986 -87.859992981
12 2524 -338.160003662 -106.989997864
14 2524 -295.829986572 -97.6500167847
21 2524 380.299987793 -95
23 2524 343.140014648 -95.4799804688
9 2525 -157.990005493 -92.5
14 2525 -195.399993896 -107.669998169
24 2525 322.390014648 -143.190002441
27 2525 242.300003052 -149.619995117
9 2526 186.570007324 -92.2399902344
14 2526 203.020004272 -101.769996643
9 2527 -60.1499900818 -92.8499832153
12 2527 -94.049987793 -120.459999084
14 2527 -74.9899902344 -105.510002136
9 2528 -59.3200111389 -97.2800292969
12 2528 -92.3999862671 -126.529998779
14 2528 -73.799987793 -111.230003357
9 2529 63.25 -115.5
14 2529 67.890007019 -132.809997559
9 2530 313.75 -120.430000305
14 2530 384.149993896 -147.649993896
9 2531 -174.759994507 -130.229995728
12 2531 -337.950012207 -219.089996338
14 2531 -235.490005493 -164.25
18 2531 338.089996338 -190.289993286
24 2531 233.320007324 -201.690002441
27 2531 114.709999084 -215.460006714
9 2532 -108.739997864 200.289993286
12 2532 -126.809997559 226.75
14 2532 -116.989997864 212.330001831
15 2532 -137.039993286 240.619995117
9 2533 -258.029998779 79.4200134277
12 2533 -324.339996338 100.239997864
14 2533 -288.260009766 88.5299987793
15 2533 -367.209991455 113.040000916
25 2533 169.800003052 96.4299926758
27 2533 207.75 92.7900085449
9 2534 -288.290008545 23.5100097656
14 2534 -328.880004883 27.6900005341
18 2534 237.199996948 22.7999897003
41 2534 -111.940002441 40.0900306702
9 2535 -307.709991455 -38.7600097656
14 2535 -349.440002441 -42.2000083923
18 2535 220.149993896 -40.4799804688
19 2535 255.339996338 -40.1400108337
25 2535 110.510002136 -39.3699989319
27 2535 149.690002441 -40.4199790955
31 2535 70.5899963379 -39.0300292969
57 2535 -275.989990234 -39.5100097656
65 2535 -322.910003662 -39.3499794006
9 2536 246.770004272 -109.199996948
14 2536 278.589996338 -125.010002136
9 2537 308.390014648 -160.13999939
14 2537 370.790008545 -194.009994507
9 2538 -222.929992676 458.380004883
14 2538 -255.300003052 519.340026855
9 2539 -220.820007324 394.660003662
14 2539 -250.869995117 446.320007324
9 2540 -312.940002441 40.25
14 2540 -360.170013428 47.2700195312
18 2540 212.270004272 37.5
21 2540 330.179992676 30.2600097656
23 2540 291.140014648 33.3499794006
9 2541 236.830001831 4.09997606277
12 2541 261.579986572 5.60998487473
14 2541 248.820007324 4.13000488281
15 2541 274.75 6.10998487473
17 2541 306.200012207 10.4799804688
20 2541 289.380004883 8.53002929688
35 2541 324.149993896 12
38 2541 371.679992676 18.0700092316
49 2541 -341.339996338 9.78002929688
52 2541 -306.200012207 10.9899902344
53 2541 -263.540008545 14.3699998856
54 2541 -374.359985352 6.28997802734
55 2541 -239.720001221 15.4899902344
58 2541 -285.829986572 13.0800199509
61 2541 -358.489990234 8.33001708984
62 2541 -324.149993896 10.3400297165
67 2541 -390.019989014 5.91998291016
72 2541 -405.880004883 5.04998779297
9 2542 -300.119995117 -46.3499794006
14 2542 -339.989990234 -50.4500083923
18 2542 227.679992676 -48.3599891663
24 2542 192.729995728 -47.6699790955
32 2542 0.329986602068 -47.960018158
44 2542 -43.2099914551 -46.8900108337
46 2542 -176.699996948 -50.2700195312
48 2542 -220.149993896 -50.5600013733
9 2543 -267.619995117 -69.0700073242
14 2543 -302.269989014 -75.1599731445
19 2543 296.149993896 -74.9299926758
9 2544 -246.630004883 -185.839996338
14 2544 -340.049987793 -242.13999939
9 2545 -216.699996948 454.690002441
14 2545 -247.630004883 515.440002441
9 2546 190.75 174.899993896
12 2546 208.179992676 196.119995117
14 2546 198.61000061 185.339996338
9 2547 -80.9100036621 169.619995117
12 2547 -96.2699890137 192.070007324
14 2547 -87.9400024414 180.029998779
15 2547 -104.309997559 204.029998779
17 2547 -125.559997559 236.11000061
20 2547 -114.180000305 219.490005493
33 2547 -150.88999939 271.829986572
35 2547 -136.699996948 254.429992676
9 2548 310.850006104 60.4799804688
12 2548 362.399993896 74.5800170898
61 2548 -248.300003052 69.390007019
62 2548 -201.050003052 74.1900024414
66 2548 38.4299888611 106.879997253
69 2548 143 118.220001221
71 2548 92.359992981 113.709999084
9 2549 321.119995117 31.7299804688
12 2549 375.570007324 39.6699790955
14 2549 346.829986572 34.8400306702
49 2549 -214.050003052 37.8800010681
52 2549 -163.520004272 41.7000083923
53 2549 -102.169998169 47.5200195312
54 2549 -261.059997559 32.9699707031
55 2549 -67.8399963379 50.3400306702
58 2549 -133.130004883 44.5999794006
59 2549 -31.2199993134 54.7299804688
61 2549 -238.289993286 35.8900108337
62 2549 -188.800003052 39.3800010681
66 2549 58.4899902344 63.9799804688
67 2549 -283.190002441 31.5900306702
68 2549 10.3999900818 58.9299888611
72 2549 -305.420013428 29.7600097656
9 2550 321.119995117 31.7299804688
12 2550 375.570007324 39.6699790955
14 2550 346.829986572 34.8400306702
49 2550 -214.050003052 37.8800010681
52 2550 -163.520004272 41.7000083923
53 2550 -102.169998169 47.5200195312
54 2550 -261.059997559 32.9699707031
55 2550 -67.8399963379 50.3400306702
58 2550 -133.130004883 44.5999794006
59 2550 -31.2199993134 54.7299804688
61 2550 -238.289993286 35.8900108337
62 2550 -188.800003052 39.3800010681
67 2550 -283.190002441 31.5900306702
72 2550 -305.420013428 29.7600097656
9 2551 -301.470001221 -59.5600013733
14 2551 -342.540008545 -64.859992981
18 2551 226.350006104 -61.289981842
19 2551 261.690002441 -60.6799888611
9 2552 -106.629997253 -66.0399780273
14 2552 -129.979995728 -75.5900268555
9 2553 216.020004272 -105.010002136
12 2553 278.450012207 -136.630004883
14 2553 243.550003052 -119.330001831
15 2553 324.989990234 -160.710006714
54 2553 -324.320007324 -151.380004883
67 2553 -370.700012207 -142.789993286
9 2554 -224.839996338 481.149993896
14 2554 -257.239990234 547.469970703
9 2555 -144.660003662 426.239990234
12 2555 -191.229995728 547.429992676
14 2555 -165.199996948 480.130004883
9 2556 -161.630004883 333.570007324
14 2556 -181.660003662 371.670013428
15 2556 -240.770004272 474.809997559
9 2557 -220.339996338 85.9200134277
12 2557 -277.519989014 107.849998474
14 2557 -246.699996948 95.8500137329
9 2558 305.239990234 37.960018158
12 2558 352.320007324 47.2299804688
14 2558 328.019989014 41.960018158
15 2558 379.910003662 52.6400108337
49 2558 -234.350006104 46.7700195312
52 2558 -186.570007324 51.3699989319
53 2558 -128.75 58.0800209045
54 2558 -279.700012207 41.3699989319
55 2558 -96.9599914551 61.4099693298
58 2558 -158.460006714 54.6199989319
59 2558 -62.3599891663 66.2100219727
61 2558 -257.609985352 44.460018158
62 2558 -211.009994507 48.5999794006
67 2558 -300.510009766 39.8400306702
68 2558 -23.3900108337 70.5599975586
69 2558 120.480003357 85
71 2558 71.9599914551 81.6499862671
72 2558 -320.769989014 37.3200111389
9 2559 260.809997559 -82.3400268555
14 2559 289.549987793 -93.0100097656
9 2560 -123.319999695 -90.450012207
12 2560 -191.190002441 -120.279998779
14 2560 -151.369995117 -104.319999695
15 2560 -245.970001221 -144.789993286
9 2561 -206.710006714 470.010009766
14 2561 -237.720001221 535.380004883
9 2562 -234.11000061 464.850006104
14 2562 -269.700012207 527.440002441
9 2563 -234.559997559 66.7600097656
12 2563 -294.850006104 84.5799865723
14 2563 -262.100006104 74.4600219727
18 2563 302.899993896 78.390007019
19 2563 336.899993896 75.700012207
24 2563 268.450012207 82
9 2564 317.859985352 13.7100200653
12 2564 369.700012207 18.0700092316
14 2564 343.220001221 15.2199697495
49 2564 -218.410003662 18.5200195312
52 2564 -168.820007324 21.0900306702
53 2564 -109.290000916 25.2999897003
54 2564 -265.309997559 15.0100097656
58 2564 -139.809997559 23.1599693298
59 2564 -39.8500099182 30.7999897003
61 2564 -243.160003662 16.9199790955
62 2564 -194.490005493 19.3499794006
66 2564 46.7300109863 37.8100013733
67 2564 -286.910003662 13.9600200653
68 2564 0.260009795427 33.9000205994
69 2564 149.970001221 42.5100097656
71 2564 99.5900268555 40.8200111389
9 2565 -87.140007019 -17.75
12 2565 -102.330001831 -18.2899799347
14 2565 -94.1200027466 -18.2000102997
9 2566 213.149993896 -61.9799804688
12 2566 260.799987793 -75.8200073242
14 2566 234.919998169 -68.7700195312
15 2566 292.079986572 -85.0900268555
20 2566 332.929992676 -96.0200195312
54 2566 -355.459991455 -86.2800292969
61 2566 -316.369995117 -89.0599975586
67 2566 -390.450012207 -82.3499832153
9 2567 217.679992676 -72.9899902344
12 2567 268.839996338 -90.5100097656
14 2567 241.470001221 -81.6799926758
15 2567 302.920013428 -102.190002441
20 2567 348.339996338 -115.86000061
49 2567 -258.720001221 -108.019996643
54 2567 -346.149993896 -101.63999939
61 2567 -305.010009766 -104.239997864
67 2567 -383.079986572 -97.6599731445
9 2568 -133.570007324 403.619995117
14 2568 -151.779998779 452.320007324
9 2569 -25.6200008392 -66.7899780273
12 2569 -40.0299987793 -78.0300292969
14 2569 -32.2200012207 -72.5900268555
15 2569 -49.170009613 -85.8200073242
17 2569 -77.6299972534 -105.919998169
20 2569 -61.829990387 -94.299987793
9 2570 -293.760009766 -68.5800170898
14 2570 -332.149993896 -76.6699829102
9 2571 -177.919998169 -8.67999267578
